"ID";"Geslacht";"LeeftijdOp31December";"Geboorteland";"BurgerlijkeStaat";"Perioden";"Immigratie_1"
"3021868";"T001038";"60500";"G008753";"T001019";"2008JJ00";"      29"
"3021869";"T001038";"60500";"G008753";"T001019";"2009JJ00";"      18"
"3021870";"T001038";"60500";"G008753";"T001019";"2010JJ00";"      33"
"3021871";"T001038";"60500";"G008753";"T001019";"2011JJ00";"      31"
"3021872";"T001038";"60500";"G008753";"T001019";"2012JJ00";"      67"
"3021873";"T001038";"60500";"G008753";"T001019";"2013JJ00";"     248"
"3021874";"T001038";"60500";"G008753";"T001019";"2014JJ00";"    1064"
"3021875";"T001038";"60500";"G008753";"T001019";"2015JJ00";"    2146"
"3021876";"T001038";"60500";"G008753";"T001019";"2016JJ00";"    2858"
"3021877";"T001038";"60500";"G008753";"T001019";"2017JJ00";"    1825"
"3023580";"T001038";"60500";"G008766";"T001019";"1995JJ00";"     253"
"3023581";"T001038";"60500";"G008766";"T001019";"1996JJ00";"     367"
"3023582";"T001038";"60500";"G008766";"T001019";"1997JJ00";"     327"
"3023583";"T001038";"60500";"G008766";"T001019";"1998JJ00";"     291"
"3023584";"T001038";"60500";"G008766";"T001019";"1999JJ00";"     229"
"3023585";"T001038";"60500";"G008766";"T001019";"2000JJ00";"     292"
"3023586";"T001038";"60500";"G008766";"T001019";"2001JJ00";"     399"
"3023587";"T001038";"60500";"G008766";"T001019";"2002JJ00";"     389"
"3023588";"T001038";"60500";"G008766";"T001019";"2003JJ00";"     544"
"3023589";"T001038";"60500";"G008766";"T001019";"2004JJ00";"     294"
"3023590";"T001038";"60500";"G008766";"T001019";"2005JJ00";"     300"
"3023591";"T001038";"60500";"G008766";"T001019";"2006JJ00";"     271"
"3023592";"T001038";"60500";"G008766";"T001019";"2007JJ00";"     208"
"3023593";"T001038";"60500";"G008766";"T001019";"2008JJ00";"     327"
"3023594";"T001038";"60500";"G008766";"T001019";"2009JJ00";"     395"
"3023595";"T001038";"60500";"G008766";"T001019";"2010JJ00";"     503"
"3023596";"T001038";"60500";"G008766";"T001019";"2011JJ00";"     431"
"3023597";"T001038";"60500";"G008766";"T001019";"2012JJ00";"     485"
"3023598";"T001038";"60500";"G008766";"T001019";"2013JJ00";"     515"
"3023599";"T001038";"60500";"G008766";"T001019";"2014JJ00";"     477"
"3023600";"T001038";"60500";"G008766";"T001019";"2015JJ00";"     486"
"3023601";"T001038";"60500";"G008766";"T001019";"2016JJ00";"     573"
"3023602";"T001038";"60500";"G008766";"T001019";"2017JJ00";"     703"
"3027375";"T001038";"60600";"G008533";"T001019";"1995JJ00";"      53"
"3027376";"T001038";"60600";"G008533";"T001019";"1996JJ00";"     104"
"3027377";"T001038";"60600";"G008533";"T001019";"1997JJ00";"     117"
"3027378";"T001038";"60600";"G008533";"T001019";"1998JJ00";"     114"
"3027379";"T001038";"60600";"G008533";"T001019";"1999JJ00";"     214"
"3027380";"T001038";"60600";"G008533";"T001019";"2000JJ00";"     150"
"3027381";"T001038";"60600";"G008533";"T001019";"2001JJ00";"     128"
"3027382";"T001038";"60600";"G008533";"T001019";"2002JJ00";"      80"
"3027383";"T001038";"60600";"G008533";"T001019";"2003JJ00";"      51"
"3027384";"T001038";"60600";"G008533";"T001019";"2004JJ00";"      20"
"3027385";"T001038";"60600";"G008533";"T001019";"2005JJ00";"      27"
"3027386";"T001038";"60600";"G008533";"T001019";"2006JJ00";"      23"
"3027387";"T001038";"60600";"G008533";"T001019";"2007JJ00";"      16"
"3027388";"T001038";"60600";"G008533";"T001019";"2008JJ00";"      30"
"3027389";"T001038";"60600";"G008533";"T001019";"2009JJ00";"      26"
"3027390";"T001038";"60600";"G008533";"T001019";"2010JJ00";"      63"
"3027391";"T001038";"60600";"G008533";"T001019";"2011JJ00";"      81"
"3027392";"T001038";"60600";"G008533";"T001019";"2012JJ00";"      57"
"3027393";"T001038";"60600";"G008533";"T001019";"2013JJ00";"      56"
"3027394";"T001038";"60600";"G008533";"T001019";"2014JJ00";"      46"
"3027395";"T001038";"60600";"G008533";"T001019";"2015JJ00";"      59"
"3027396";"T001038";"60600";"G008533";"T001019";"2016JJ00";"     105"
"3027397";"T001038";"60600";"G008533";"T001019";"2017JJ00";"      79"
"3030250";"T001038";"60600";"G008559";"T001019";"1995JJ00";"       1"
"3030251";"T001038";"60600";"G008559";"T001019";"1996JJ00";"       4"
"3030252";"T001038";"60600";"G008559";"T001019";"1997JJ00";"       0"
"3030253";"T001038";"60600";"G008559";"T001019";"1998JJ00";"       0"
"3030254";"T001038";"60600";"G008559";"T001019";"1999JJ00";"       0"
"3030255";"T001038";"60600";"G008559";"T001019";"2000JJ00";"       0"
"3030256";"T001038";"60600";"G008559";"T001019";"2001JJ00";"       0"
"3030257";"T001038";"60600";"G008559";"T001019";"2002JJ00";"       0"
"3030258";"T001038";"60600";"G008559";"T001019";"2003JJ00";"       0"
"3030259";"T001038";"60600";"G008559";"T001019";"2004JJ00";"       0"
"3030260";"T001038";"60600";"G008559";"T001019";"2005JJ00";"       0"
"3030261";"T001038";"60600";"G008559";"T001019";"2006JJ00";"       0"
"3030262";"T001038";"60600";"G008559";"T001019";"2007JJ00";"       0"
"3030263";"T001038";"60600";"G008559";"T001019";"2008JJ00";"       0"
"3030264";"T001038";"60600";"G008559";"T001019";"2009JJ00";"       0"
"3030265";"T001038";"60600";"G008559";"T001019";"2010JJ00";"       0"
"3030266";"T001038";"60600";"G008559";"T001019";"2011JJ00";"       0"
"3030267";"T001038";"60600";"G008559";"T001019";"2012JJ00";"       0"
"3030268";"T001038";"60600";"G008559";"T001019";"2013JJ00";"       0"
"3030269";"T001038";"60600";"G008559";"T001019";"2014JJ00";"       0"
"3030270";"T001038";"60600";"G008559";"T001019";"2015JJ00";"       0"
"3030271";"T001038";"60600";"G008559";"T001019";"2016JJ00";"       0"
"3030272";"T001038";"60600";"G008559";"T001019";"2017JJ00";"       0"
"3031975";"T001038";"60600";"G008575";"T001019";"1995JJ00";"      27"
"3031976";"T001038";"60600";"G008575";"T001019";"1996JJ00";"      33"
"3031977";"T001038";"60600";"G008575";"T001019";"1997JJ00";"      38"
"3031978";"T001038";"60600";"G008575";"T001019";"1998JJ00";"      41"
"3031979";"T001038";"60600";"G008575";"T001019";"1999JJ00";"      25"
"3031980";"T001038";"60600";"G008575";"T001019";"2000JJ00";"      35"
"3031981";"T001038";"60600";"G008575";"T001019";"2001JJ00";"      33"
"3031982";"T001038";"60600";"G008575";"T001019";"2002JJ00";"      44"
"3031983";"T001038";"60600";"G008575";"T001019";"2003JJ00";"      31"
"3031984";"T001038";"60600";"G008575";"T001019";"2004JJ00";"      52"
"3031985";"T001038";"60600";"G008575";"T001019";"2005JJ00";"      43"
"3031986";"T001038";"60600";"G008575";"T001019";"2006JJ00";"      40"
"3031987";"T001038";"60600";"G008575";"T001019";"2007JJ00";"      64"
"3031988";"T001038";"60600";"G008575";"T001019";"2008JJ00";"      94"
"3031989";"T001038";"60600";"G008575";"T001019";"2009JJ00";"      91"
"3031990";"T001038";"60600";"G008575";"T001019";"2010JJ00";"      96"
"3031991";"T001038";"60600";"G008575";"T001019";"2011JJ00";"      98"
"3031992";"T001038";"60600";"G008575";"T001019";"2012JJ00";"      76"
"3031993";"T001038";"60600";"G008575";"T001019";"2013JJ00";"      69"
"3031994";"T001038";"60600";"G008575";"T001019";"2014JJ00";"      85"
"3031995";"T001038";"60600";"G008575";"T001019";"2015JJ00";"      99"
"3031996";"T001038";"60600";"G008575";"T001019";"2016JJ00";"     100"
"3031997";"T001038";"60600";"G008575";"T001019";"2017JJ00";"     127"
"3034160";"T001038";"60600";"G008597";"T001019";"1995JJ00";"       1"
"3034161";"T001038";"60600";"G008597";"T001019";"1996JJ00";"       1"
"3034162";"T001038";"60600";"G008597";"T001019";"1997JJ00";"       0"
"3034163";"T001038";"60600";"G008597";"T001019";"1998JJ00";"       0"
"3034164";"T001038";"60600";"G008597";"T001019";"1999JJ00";"       1"
"3034165";"T001038";"60600";"G008597";"T001019";"2000JJ00";"       4"
"3034166";"T001038";"60600";"G008597";"T001019";"2001JJ00";"       4"
"3034167";"T001038";"60600";"G008597";"T001019";"2002JJ00";"       5"
"3034168";"T001038";"60600";"G008597";"T001019";"2003JJ00";"       5"
"3034169";"T001038";"60600";"G008597";"T001019";"2004JJ00";"       0"
"3034170";"T001038";"60600";"G008597";"T001019";"2005JJ00";"       3"
"3034171";"T001038";"60600";"G008597";"T001019";"2006JJ00";"       5"
"3034172";"T001038";"60600";"G008597";"T001019";"2007JJ00";"       4"
"3034173";"T001038";"60600";"G008597";"T001019";"2008JJ00";"       4"
"3034174";"T001038";"60600";"G008597";"T001019";"2009JJ00";"      10"
"3034175";"T001038";"60600";"G008597";"T001019";"2010JJ00";"      13"
"3034176";"T001038";"60600";"G008597";"T001019";"2011JJ00";"      12"
"3034177";"T001038";"60600";"G008597";"T001019";"2012JJ00";"       6"
"3034178";"T001038";"60600";"G008597";"T001019";"2013JJ00";"      11"
"3034179";"T001038";"60600";"G008597";"T001019";"2014JJ00";"      10"
"3034180";"T001038";"60600";"G008597";"T001019";"2015JJ00";"      12"
"3034181";"T001038";"60600";"G008597";"T001019";"2016JJ00";"       5"
"3034182";"T001038";"60600";"G008597";"T001019";"2017JJ00";"       4"
"3038070";"T001038";"60600";"G008633";"T001019";"1995JJ00";"     108"
"3038071";"T001038";"60600";"G008633";"T001019";"1996JJ00";"     152"
"3038072";"T001038";"60600";"G008633";"T001019";"1997JJ00";"     206"
"3038073";"T001038";"60600";"G008633";"T001019";"1998JJ00";"     220"
"3038074";"T001038";"60600";"G008633";"T001019";"1999JJ00";"      79"
"3038075";"T001038";"60600";"G008633";"T001019";"2000JJ00";"     161"
"3038076";"T001038";"60600";"G008633";"T001019";"2001JJ00";"     128"
"3038077";"T001038";"60600";"G008633";"T001019";"2002JJ00";"      68"
"3038078";"T001038";"60600";"G008633";"T001019";"2003JJ00";"      35"
"3038079";"T001038";"60600";"G008633";"T001019";"2004JJ00";"      27"
"3038080";"T001038";"60600";"G008633";"T001019";"2005JJ00";"      36"
"3038081";"T001038";"60600";"G008633";"T001019";"2006JJ00";"      53"
"3038082";"T001038";"60600";"G008633";"T001019";"2007JJ00";"      93"
"3038083";"T001038";"60600";"G008633";"T001019";"2008JJ00";"     188"
"3038084";"T001038";"60600";"G008633";"T001019";"2009JJ00";"     182"
"3038085";"T001038";"60600";"G008633";"T001019";"2010JJ00";"     124"
"3038086";"T001038";"60600";"G008633";"T001019";"2011JJ00";"     176"
"3038087";"T001038";"60600";"G008633";"T001019";"2012JJ00";"     196"
"3038088";"T001038";"60600";"G008633";"T001019";"2013JJ00";"     178"
"3038089";"T001038";"60600";"G008633";"T001019";"2014JJ00";"     120"
"3038090";"T001038";"60600";"G008633";"T001019";"2015JJ00";"     161"
"3038091";"T001038";"60600";"G008633";"T001019";"2016JJ00";"     255"
"3038092";"T001038";"60600";"G008633";"T001019";"2017JJ00";"     157"
"3038185";"T001038";"60600";"G008634";"T001019";"1995JJ00";"      86"
"3038186";"T001038";"60600";"G008634";"T001019";"1996JJ00";"      68"
"3038187";"T001038";"60600";"G008634";"T001019";"1997JJ00";"      60"
"3038188";"T001038";"60600";"G008634";"T001019";"1998JJ00";"      37"
"3038189";"T001038";"60600";"G008634";"T001019";"1999JJ00";"      54"
"3038190";"T001038";"60600";"G008634";"T001019";"2000JJ00";"      51"
"3038191";"T001038";"60600";"G008634";"T001019";"2001JJ00";"      49"
"3038192";"T001038";"60600";"G008634";"T001019";"2002JJ00";"      44"
"3038193";"T001038";"60600";"G008634";"T001019";"2003JJ00";"      29"
"3038194";"T001038";"60600";"G008634";"T001019";"2004JJ00";"      16"
"3038195";"T001038";"60600";"G008634";"T001019";"2005JJ00";"      15"
"3038196";"T001038";"60600";"G008634";"T001019";"2006JJ00";"      27"
"3038197";"T001038";"60600";"G008634";"T001019";"2007JJ00";"      39"
"3038198";"T001038";"60600";"G008634";"T001019";"2008JJ00";"      36"
"3038199";"T001038";"60600";"G008634";"T001019";"2009JJ00";"      45"
"3038200";"T001038";"60600";"G008634";"T001019";"2010JJ00";"      65"
"3038201";"T001038";"60600";"G008634";"T001019";"2011JJ00";"      75"
"3038202";"T001038";"60600";"G008634";"T001019";"2012JJ00";"      71"
"3038203";"T001038";"60600";"G008634";"T001019";"2013JJ00";"      82"
"3038204";"T001038";"60600";"G008634";"T001019";"2014JJ00";"      74"
"3038205";"T001038";"60600";"G008634";"T001019";"2015JJ00";"      99"
"3038206";"T001038";"60600";"G008634";"T001019";"2016JJ00";"      99"
"3038207";"T001038";"60600";"G008634";"T001019";"2017JJ00";"     100"
"3047960";"T001038";"60600";"G008723";"T001019";"1995JJ00";"      10"
"3047961";"T001038";"60600";"G008723";"T001019";"1996JJ00";"       7"
"3047962";"T001038";"60600";"G008723";"T001019";"1997JJ00";"       5"
"3047963";"T001038";"60600";"G008723";"T001019";"1998JJ00";"       4"
"3047964";"T001038";"60600";"G008723";"T001019";"1999JJ00";"       6"
"3047965";"T001038";"60600";"G008723";"T001019";"2000JJ00";"      10"
"3047966";"T001038";"60600";"G008723";"T001019";"2001JJ00";"      13"
"3047967";"T001038";"60600";"G008723";"T001019";"2002JJ00";"      17"
"3047968";"T001038";"60600";"G008723";"T001019";"2003JJ00";"      14"
"3047969";"T001038";"60600";"G008723";"T001019";"2004JJ00";"      19"
"3047970";"T001038";"60600";"G008723";"T001019";"2005JJ00";"      15"
"3047971";"T001038";"60600";"G008723";"T001019";"2006JJ00";"      20"
"3047972";"T001038";"60600";"G008723";"T001019";"2007JJ00";"      62"
"3047973";"T001038";"60600";"G008723";"T001019";"2008JJ00";"      47"
"3047974";"T001038";"60600";"G008723";"T001019";"2009JJ00";"      55"
"3047975";"T001038";"60600";"G008723";"T001019";"2010JJ00";"      73"
"3047976";"T001038";"60600";"G008723";"T001019";"2011JJ00";"      65"
"3047977";"T001038";"60600";"G008723";"T001019";"2012JJ00";"      64"
"3047978";"T001038";"60600";"G008723";"T001019";"2013JJ00";"      47"
"3047979";"T001038";"60600";"G008723";"T001019";"2014JJ00";"     158"
"3047980";"T001038";"60600";"G008723";"T001019";"2015JJ00";"     117"
"3047981";"T001038";"60600";"G008723";"T001019";"2016JJ00";"     111"
"3047982";"T001038";"60600";"G008723";"T001019";"2017JJ00";"     207"
"3050605";"T001038";"60600";"G008746";"T001019";"1995JJ00";"       0"
"3050606";"T001038";"60600";"G008746";"T001019";"1996JJ00";"       1"
"3050607";"T001038";"60600";"G008746";"T001019";"1997JJ00";"       3"
"3050608";"T001038";"60600";"G008746";"T001019";"1998JJ00";"       6"
"3050609";"T001038";"60600";"G008746";"T001019";"1999JJ00";"      10"
"3050610";"T001038";"60600";"G008746";"T001019";"2000JJ00";"      20"
"3050611";"T001038";"60600";"G008746";"T001019";"2001JJ00";"      12"
"3050612";"T001038";"60600";"G008746";"T001019";"2002JJ00";"       5"
"3050613";"T001038";"60600";"G008746";"T001019";"2003JJ00";"       2"
"3050614";"T001038";"60600";"G008746";"T001019";"2004JJ00";"       2"
"3050615";"T001038";"60600";"G008746";"T001019";"2005JJ00";"       0"
"3050616";"T001038";"60600";"G008746";"T001019";"2006JJ00";"       3"
"3050617";"T001038";"60600";"G008746";"T001019";"2007JJ00";"       3"
"3050618";"T001038";"60600";"G008746";"T001019";"2008JJ00";"       6"
"3050619";"T001038";"60600";"G008746";"T001019";"2009JJ00";"       2"
"3050620";"T001038";"60600";"G008746";"T001019";"2010JJ00";"       9"
"3050621";"T001038";"60600";"G008746";"T001019";"2011JJ00";"      11"
"3050622";"T001038";"60600";"G008746";"T001019";"2012JJ00";"       9"
"3050623";"T001038";"60600";"G008746";"T001019";"2013JJ00";"      11"
"3050624";"T001038";"60600";"G008746";"T001019";"2014JJ00";"      10"
"3050625";"T001038";"60600";"G008746";"T001019";"2015JJ00";"       8"
"3050626";"T001038";"60600";"G008746";"T001019";"2016JJ00";"      11"
"3050627";"T001038";"60600";"G008746";"T001019";"2017JJ00";"      10"
"3051525";"T001038";"60600";"G008753";"T001019";"1995JJ00";"      12"
"3051526";"T001038";"60600";"G008753";"T001019";"1996JJ00";"       6"
"3051527";"T001038";"60600";"G008753";"T001019";"1997JJ00";"       5"
"3051528";"T001038";"60600";"G008753";"T001019";"1998JJ00";"      10"
"3051529";"T001038";"60600";"G008753";"T001019";"1999JJ00";"      19"
"3051530";"T001038";"60600";"G008753";"T001019";"2000JJ00";"      44"
"3051531";"T001038";"60600";"G008753";"T001019";"2001JJ00";"      68"
"3051532";"T001038";"60600";"G008753";"T001019";"2002JJ00";"      27"
"3051533";"T001038";"60600";"G008753";"T001019";"2003JJ00";"      16"
"3051534";"T001038";"60600";"G008753";"T001019";"2004JJ00";"       7"
"3051535";"T001038";"60600";"G008753";"T001019";"2005JJ00";"       8"
"3051536";"T001038";"60600";"G008753";"T001019";"2006JJ00";"       8"
"3051537";"T001038";"60600";"G008753";"T001019";"2007JJ00";"       9"
"3051538";"T001038";"60600";"G008753";"T001019";"2008JJ00";"       6"
"3051539";"T001038";"60600";"G008753";"T001019";"2009JJ00";"       5"
"3051540";"T001038";"60600";"G008753";"T001019";"2010JJ00";"      10"
"3051541";"T001038";"60600";"G008753";"T001019";"2011JJ00";"      19"
"3051542";"T001038";"60600";"G008753";"T001019";"2012JJ00";"      38"
"3051543";"T001038";"60600";"G008753";"T001019";"2013JJ00";"      92"
"3051544";"T001038";"60600";"G008753";"T001019";"2014JJ00";"     401"
"3051545";"T001038";"60600";"G008753";"T001019";"2015JJ00";"     863"
"3051546";"T001038";"60600";"G008753";"T001019";"2016JJ00";"    1447"
"3051547";"T001038";"60600";"G008753";"T001019";"2017JJ00";"     963"
"3053250";"T001038";"60600";"G008766";"T001019";"1995JJ00";"     110"
"3053251";"T001038";"60600";"G008766";"T001019";"1996JJ00";"     147"
"3053252";"T001038";"60600";"G008766";"T001019";"1997JJ00";"     138"
"3053253";"T001038";"60600";"G008766";"T001019";"1998JJ00";"     114"
"3053254";"T001038";"60600";"G008766";"T001019";"1999JJ00";"      83"
"3053255";"T001038";"60600";"G008766";"T001019";"2000JJ00";"      91"
"3053256";"T001038";"60600";"G008766";"T001019";"2001JJ00";"      91"
"3053257";"T001038";"60600";"G008766";"T001019";"2002JJ00";"      99"
"3053258";"T001038";"60600";"G008766";"T001019";"2003JJ00";"     135"
"3053259";"T001038";"60600";"G008766";"T001019";"2004JJ00";"      64"
"3053260";"T001038";"60600";"G008766";"T001019";"2005JJ00";"      67"
"3053261";"T001038";"60600";"G008766";"T001019";"2006JJ00";"      65"
"3053262";"T001038";"60600";"G008766";"T001019";"2007JJ00";"      53"
"3053263";"T001038";"60600";"G008766";"T001019";"2008JJ00";"      81"
"3053264";"T001038";"60600";"G008766";"T001019";"2009JJ00";"      98"
"3053265";"T001038";"60600";"G008766";"T001019";"2010JJ00";"     137"
"3053266";"T001038";"60600";"G008766";"T001019";"2011JJ00";"     110"
"3053267";"T001038";"60600";"G008766";"T001019";"2012JJ00";"     169"
"3053268";"T001038";"60600";"G008766";"T001019";"2013JJ00";"     180"
"3053269";"T001038";"60600";"G008766";"T001019";"2014JJ00";"     185"
"3053270";"T001038";"60600";"G008766";"T001019";"2015JJ00";"     190"
"3053271";"T001038";"60600";"G008766";"T001019";"2016JJ00";"     209"
"3053272";"T001038";"60600";"G008766";"T001019";"2017JJ00";"     266"
"3057045";"T001038";"60700";"G008533";"T001019";"1995JJ00";"      28"
"3057046";"T001038";"60700";"G008533";"T001019";"1996JJ00";"      46"
"3057047";"T001038";"60700";"G008533";"T001019";"1997JJ00";"      57"
"3057048";"T001038";"60700";"G008533";"T001019";"1998JJ00";"      75"
"3057049";"T001038";"60700";"G008533";"T001019";"1999JJ00";"     115"
"3057050";"T001038";"60700";"G008533";"T001019";"2000JJ00";"      79"
"3057051";"T001038";"60700";"G008533";"T001019";"2001JJ00";"      69"
"3057052";"T001038";"60700";"G008533";"T001019";"2002JJ00";"      62"
"3057053";"T001038";"60700";"G008533";"T001019";"2003JJ00";"      28"
"3057054";"T001038";"60700";"G008533";"T001019";"2004JJ00";"       8"
"3057055";"T001038";"60700";"G008533";"T001019";"2005JJ00";"      14"
"3057056";"T001038";"60700";"G008533";"T001019";"2006JJ00";"       9"
"3057057";"T001038";"60700";"G008533";"T001019";"2007JJ00";"      11"
"3057058";"T001038";"60700";"G008533";"T001019";"2008JJ00";"      16"
"3057059";"T001038";"60700";"G008533";"T001019";"2009JJ00";"      14"
"3057060";"T001038";"60700";"G008533";"T001019";"2010JJ00";"      30"
"3057061";"T001038";"60700";"G008533";"T001019";"2011JJ00";"      51"
"3057062";"T001038";"60700";"G008533";"T001019";"2012JJ00";"      40"
"3057063";"T001038";"60700";"G008533";"T001019";"2013JJ00";"      30"
"3057064";"T001038";"60700";"G008533";"T001019";"2014JJ00";"      15"
"3057065";"T001038";"60700";"G008533";"T001019";"2015JJ00";"      32"
"3057066";"T001038";"60700";"G008533";"T001019";"2016JJ00";"      65"
"3057067";"T001038";"60700";"G008533";"T001019";"2017JJ00";"      37"
"3059920";"T001038";"60700";"G008559";"T001019";"1995JJ00";"       4"
"3059921";"T001038";"60700";"G008559";"T001019";"1996JJ00";"       2"
"3059922";"T001038";"60700";"G008559";"T001019";"1997JJ00";"       1"
"3059923";"T001038";"60700";"G008559";"T001019";"1998JJ00";"       0"
"3059924";"T001038";"60700";"G008559";"T001019";"1999JJ00";"       0"
"3059925";"T001038";"60700";"G008559";"T001019";"2000JJ00";"       0"
"3059926";"T001038";"60700";"G008559";"T001019";"2001JJ00";"       0"
"3059927";"T001038";"60700";"G008559";"T001019";"2002JJ00";"       0"
"3059928";"T001038";"60700";"G008559";"T001019";"2003JJ00";"       0"
"3059929";"T001038";"60700";"G008559";"T001019";"2004JJ00";"       0"
"3059930";"T001038";"60700";"G008559";"T001019";"2005JJ00";"       0"
"3059931";"T001038";"60700";"G008559";"T001019";"2006JJ00";"       0"
"3059932";"T001038";"60700";"G008559";"T001019";"2007JJ00";"       0"
"3059933";"T001038";"60700";"G008559";"T001019";"2008JJ00";"       0"
"3059934";"T001038";"60700";"G008559";"T001019";"2009JJ00";"       0"
"3059935";"T001038";"60700";"G008559";"T001019";"2010JJ00";"       0"
"3059936";"T001038";"60700";"G008559";"T001019";"2011JJ00";"       0"
"3059937";"T001038";"60700";"G008559";"T001019";"2012JJ00";"       0"
"3059938";"T001038";"60700";"G008559";"T001019";"2013JJ00";"       0"
"3059939";"T001038";"60700";"G008559";"T001019";"2014JJ00";"       0"
"3059940";"T001038";"60700";"G008559";"T001019";"2015JJ00";"       0"
"3059941";"T001038";"60700";"G008559";"T001019";"2016JJ00";"       0"
"3059942";"T001038";"60700";"G008559";"T001019";"2017JJ00";"       0"
"3061645";"T001038";"60700";"G008575";"T001019";"1995JJ00";"      16"
"3061646";"T001038";"60700";"G008575";"T001019";"1996JJ00";"      18"
"3061647";"T001038";"60700";"G008575";"T001019";"1997JJ00";"      22"
"3061648";"T001038";"60700";"G008575";"T001019";"1998JJ00";"      17"
"3061649";"T001038";"60700";"G008575";"T001019";"1999JJ00";"      21"
"3061650";"T001038";"60700";"G008575";"T001019";"2000JJ00";"      19"
"3061651";"T001038";"60700";"G008575";"T001019";"2001JJ00";"      23"
"3061652";"T001038";"60700";"G008575";"T001019";"2002JJ00";"      24"
"3061653";"T001038";"60700";"G008575";"T001019";"2003JJ00";"      18"
"3061654";"T001038";"60700";"G008575";"T001019";"2004JJ00";"      21"
"3061655";"T001038";"60700";"G008575";"T001019";"2005JJ00";"      24"
"3061656";"T001038";"60700";"G008575";"T001019";"2006JJ00";"      24"
"3061657";"T001038";"60700";"G008575";"T001019";"2007JJ00";"      23"
"3061658";"T001038";"60700";"G008575";"T001019";"2008JJ00";"      30"
"3061659";"T001038";"60700";"G008575";"T001019";"2009JJ00";"      39"
"3061660";"T001038";"60700";"G008575";"T001019";"2010JJ00";"      37"
"3061661";"T001038";"60700";"G008575";"T001019";"2011JJ00";"      31"
"3061662";"T001038";"60700";"G008575";"T001019";"2012JJ00";"      27"
"3061663";"T001038";"60700";"G008575";"T001019";"2013JJ00";"      14"
"3061664";"T001038";"60700";"G008575";"T001019";"2014JJ00";"      20"
"3061665";"T001038";"60700";"G008575";"T001019";"2015JJ00";"      18"
"3061666";"T001038";"60700";"G008575";"T001019";"2016JJ00";"      25"
"3061667";"T001038";"60700";"G008575";"T001019";"2017JJ00";"      36"
"3063830";"T001038";"60700";"G008597";"T001019";"1995JJ00";"       0"
"3063831";"T001038";"60700";"G008597";"T001019";"1996JJ00";"       0"
"3063832";"T001038";"60700";"G008597";"T001019";"1997JJ00";"       0"
"3063833";"T001038";"60700";"G008597";"T001019";"1998JJ00";"       0"
"3063834";"T001038";"60700";"G008597";"T001019";"1999JJ00";"       1"
"3063835";"T001038";"60700";"G008597";"T001019";"2000JJ00";"       3"
"3063836";"T001038";"60700";"G008597";"T001019";"2001JJ00";"       0"
"3063837";"T001038";"60700";"G008597";"T001019";"2002JJ00";"       3"
"3063838";"T001038";"60700";"G008597";"T001019";"2003JJ00";"       4"
"3063839";"T001038";"60700";"G008597";"T001019";"2004JJ00";"       0"
"3063840";"T001038";"60700";"G008597";"T001019";"2005JJ00";"       0"
"3063841";"T001038";"60700";"G008597";"T001019";"2006JJ00";"       1"
"3063842";"T001038";"60700";"G008597";"T001019";"2007JJ00";"       2"
"3063843";"T001038";"60700";"G008597";"T001019";"2008JJ00";"       2"
"3063844";"T001038";"60700";"G008597";"T001019";"2009JJ00";"       8"
"3063845";"T001038";"60700";"G008597";"T001019";"2010JJ00";"       8"
"3063846";"T001038";"60700";"G008597";"T001019";"2011JJ00";"       6"
"3063847";"T001038";"60700";"G008597";"T001019";"2012JJ00";"       6"
"3063848";"T001038";"60700";"G008597";"T001019";"2013JJ00";"       7"
"3063849";"T001038";"60700";"G008597";"T001019";"2014JJ00";"       7"
"3063850";"T001038";"60700";"G008597";"T001019";"2015JJ00";"       3"
"3063851";"T001038";"60700";"G008597";"T001019";"2016JJ00";"       3"
"3063852";"T001038";"60700";"G008597";"T001019";"2017JJ00";"      11"
"3067740";"T001038";"60700";"G008633";"T001019";"1995JJ00";"      41"
"3067741";"T001038";"60700";"G008633";"T001019";"1996JJ00";"      55"
"3067742";"T001038";"60700";"G008633";"T001019";"1997JJ00";"      81"
"3067743";"T001038";"60700";"G008633";"T001019";"1998JJ00";"      96"
"3067744";"T001038";"60700";"G008633";"T001019";"1999JJ00";"      45"
"3067745";"T001038";"60700";"G008633";"T001019";"2000JJ00";"      86"
"3067746";"T001038";"60700";"G008633";"T001019";"2001JJ00";"      66"
"3067747";"T001038";"60700";"G008633";"T001019";"2002JJ00";"      46"
"3067748";"T001038";"60700";"G008633";"T001019";"2003JJ00";"      22"
"3067749";"T001038";"60700";"G008633";"T001019";"2004JJ00";"       9"
"3067750";"T001038";"60700";"G008633";"T001019";"2005JJ00";"      23"
"3067751";"T001038";"60700";"G008633";"T001019";"2006JJ00";"      14"
"3067752";"T001038";"60700";"G008633";"T001019";"2007JJ00";"      54"
"3067753";"T001038";"60700";"G008633";"T001019";"2008JJ00";"      58"
"3067754";"T001038";"60700";"G008633";"T001019";"2009JJ00";"      79"
"3067755";"T001038";"60700";"G008633";"T001019";"2010JJ00";"      62"
"3067756";"T001038";"60700";"G008633";"T001019";"2011JJ00";"      57"
"3067757";"T001038";"60700";"G008633";"T001019";"2012JJ00";"      77"
"3067758";"T001038";"60700";"G008633";"T001019";"2013JJ00";"      51"
"3067759";"T001038";"60700";"G008633";"T001019";"2014JJ00";"      55"
"3067760";"T001038";"60700";"G008633";"T001019";"2015JJ00";"      50"
