"ID";"Geslacht";"LeeftijdOp31December";"Geboorteland";"BurgerlijkeStaat";"Perioden";"Immigratie_1"
"6539249";"4000   ";"10000";"G008634";"T001019";"1999JJ00";"     515"
"6539250";"4000   ";"10000";"G008634";"T001019";"2000JJ00";"     745"
"6539251";"4000   ";"10000";"G008634";"T001019";"2001JJ00";"     898"
"6539252";"4000   ";"10000";"G008634";"T001019";"2002JJ00";"     661"
"6539253";"4000   ";"10000";"G008634";"T001019";"2003JJ00";"     470"
"6539254";"4000   ";"10000";"G008634";"T001019";"2004JJ00";"     338"
"6539255";"4000   ";"10000";"G008634";"T001019";"2005JJ00";"     306"
"6539256";"4000   ";"10000";"G008634";"T001019";"2006JJ00";"     307"
"6539257";"4000   ";"10000";"G008634";"T001019";"2007JJ00";"     386"
"6539258";"4000   ";"10000";"G008634";"T001019";"2008JJ00";"     465"
"6539259";"4000   ";"10000";"G008634";"T001019";"2009JJ00";"     567"
"6539260";"4000   ";"10000";"G008634";"T001019";"2010JJ00";"     670"
"6539261";"4000   ";"10000";"G008634";"T001019";"2011JJ00";"     846"
"6539262";"4000   ";"10000";"G008634";"T001019";"2012JJ00";"     718"
"6539263";"4000   ";"10000";"G008634";"T001019";"2013JJ00";"     738"
"6539264";"4000   ";"10000";"G008634";"T001019";"2014JJ00";"     550"
"6539265";"4000   ";"10000";"G008634";"T001019";"2015JJ00";"     635"
"6539266";"4000   ";"10000";"G008634";"T001019";"2016JJ00";"     971"
"6539267";"4000   ";"10000";"G008634";"T001019";"2017JJ00";"     925"
"6549020";"4000   ";"10000";"G008723";"T001019";"1995JJ00";"     155"
"6549021";"4000   ";"10000";"G008723";"T001019";"1996JJ00";"     215"
"6549022";"4000   ";"10000";"G008723";"T001019";"1997JJ00";"     264"
"6549023";"4000   ";"10000";"G008723";"T001019";"1998JJ00";"     289"
"6549024";"4000   ";"10000";"G008723";"T001019";"1999JJ00";"     276"
"6549025";"4000   ";"10000";"G008723";"T001019";"2000JJ00";"     399"
"6549026";"4000   ";"10000";"G008723";"T001019";"2001JJ00";"     424"
"6549027";"4000   ";"10000";"G008723";"T001019";"2002JJ00";"     414"
"6549028";"4000   ";"10000";"G008723";"T001019";"2003JJ00";"     497"
"6549029";"4000   ";"10000";"G008723";"T001019";"2004JJ00";"     465"
"6549030";"4000   ";"10000";"G008723";"T001019";"2005JJ00";"     394"
"6549031";"4000   ";"10000";"G008723";"T001019";"2006JJ00";"     399"
"6549032";"4000   ";"10000";"G008723";"T001019";"2007JJ00";"    1480"
"6549033";"4000   ";"10000";"G008723";"T001019";"2008JJ00";"    1362"
"6549034";"4000   ";"10000";"G008723";"T001019";"2009JJ00";"    1229"
"6549035";"4000   ";"10000";"G008723";"T001019";"2010JJ00";"    1528"
"6549036";"4000   ";"10000";"G008723";"T001019";"2011JJ00";"    1576"
"6549037";"4000   ";"10000";"G008723";"T001019";"2012JJ00";"    1474"
"6549038";"4000   ";"10000";"G008723";"T001019";"2013JJ00";"    1460"
"6549039";"4000   ";"10000";"G008723";"T001019";"2014JJ00";"    2046"
"6549040";"4000   ";"10000";"G008723";"T001019";"2015JJ00";"    1957"
"6549041";"4000   ";"10000";"G008723";"T001019";"2016JJ00";"    2306"
"6549042";"4000   ";"10000";"G008723";"T001019";"2017JJ00";"    2926"
"6551665";"4000   ";"10000";"G008746";"T001019";"1995JJ00";"      34"
"6551666";"4000   ";"10000";"G008746";"T001019";"1996JJ00";"      71"
"6551667";"4000   ";"10000";"G008746";"T001019";"1997JJ00";"     171"
"6551668";"4000   ";"10000";"G008746";"T001019";"1998JJ00";"     264"
"6551669";"4000   ";"10000";"G008746";"T001019";"1999JJ00";"     278"
"6551670";"4000   ";"10000";"G008746";"T001019";"2000JJ00";"     363"
"6551671";"4000   ";"10000";"G008746";"T001019";"2001JJ00";"     386"
"6551672";"4000   ";"10000";"G008746";"T001019";"2002JJ00";"     246"
"6551673";"4000   ";"10000";"G008746";"T001019";"2003JJ00";"     153"
"6551674";"4000   ";"10000";"G008746";"T001019";"2004JJ00";"      89"
"6551675";"4000   ";"10000";"G008746";"T001019";"2005JJ00";"      76"
"6551676";"4000   ";"10000";"G008746";"T001019";"2006JJ00";"      75"
"6551677";"4000   ";"10000";"G008746";"T001019";"2007JJ00";"      57"
"6551678";"4000   ";"10000";"G008746";"T001019";"2008JJ00";"      73"
"6551679";"4000   ";"10000";"G008746";"T001019";"2009JJ00";"      68"
"6551680";"4000   ";"10000";"G008746";"T001019";"2010JJ00";"     104"
"6551681";"4000   ";"10000";"G008746";"T001019";"2011JJ00";"     155"
"6551682";"4000   ";"10000";"G008746";"T001019";"2012JJ00";"      88"
"6551683";"4000   ";"10000";"G008746";"T001019";"2013JJ00";"     104"
"6551684";"4000   ";"10000";"G008746";"T001019";"2014JJ00";"     176"
"6551685";"4000   ";"10000";"G008746";"T001019";"2015JJ00";"     153"
"6551686";"4000   ";"10000";"G008746";"T001019";"2016JJ00";"     174"
"6551687";"4000   ";"10000";"G008746";"T001019";"2017JJ00";"     152"
"6552585";"4000   ";"10000";"G008753";"T001019";"1995JJ00";"     112"
"6552586";"4000   ";"10000";"G008753";"T001019";"1996JJ00";"     120"
"6552587";"4000   ";"10000";"G008753";"T001019";"1997JJ00";"     137"
"6552588";"4000   ";"10000";"G008753";"T001019";"1998JJ00";"     137"
"6552589";"4000   ";"10000";"G008753";"T001019";"1999JJ00";"     275"
"6552590";"4000   ";"10000";"G008753";"T001019";"2000JJ00";"     364"
"6552591";"4000   ";"10000";"G008753";"T001019";"2001JJ00";"     437"
"6552592";"4000   ";"10000";"G008753";"T001019";"2002JJ00";"     254"
"6552593";"4000   ";"10000";"G008753";"T001019";"2003JJ00";"     169"
"6552594";"4000   ";"10000";"G008753";"T001019";"2004JJ00";"     105"
"6552595";"4000   ";"10000";"G008753";"T001019";"2005JJ00";"      90"
"6552596";"4000   ";"10000";"G008753";"T001019";"2006JJ00";"      60"
"6552597";"4000   ";"10000";"G008753";"T001019";"2007JJ00";"      62"
"6552598";"4000   ";"10000";"G008753";"T001019";"2008JJ00";"      80"
"6552599";"4000   ";"10000";"G008753";"T001019";"2009JJ00";"      99"
"6552600";"4000   ";"10000";"G008753";"T001019";"2010JJ00";"     139"
"6552601";"4000   ";"10000";"G008753";"T001019";"2011JJ00";"     120"
"6552602";"4000   ";"10000";"G008753";"T001019";"2012JJ00";"     208"
"6552603";"4000   ";"10000";"G008753";"T001019";"2013JJ00";"     727"
"6552604";"4000   ";"10000";"G008753";"T001019";"2014JJ00";"    3168"
"6552605";"4000   ";"10000";"G008753";"T001019";"2015JJ00";"    8867"
"6552606";"4000   ";"10000";"G008753";"T001019";"2016JJ00";"   10836"
"6552607";"4000   ";"10000";"G008753";"T001019";"2017JJ00";"    9245"
"6554310";"4000   ";"10000";"G008766";"T001019";"1995JJ00";"    2313"
"6554311";"4000   ";"10000";"G008766";"T001019";"1996JJ00";"    3180"
"6554312";"4000   ";"10000";"G008766";"T001019";"1997JJ00";"    3222"
"6554313";"4000   ";"10000";"G008766";"T001019";"1998JJ00";"    2875"
"6554314";"4000   ";"10000";"G008766";"T001019";"1999JJ00";"    2492"
"6554315";"4000   ";"10000";"G008766";"T001019";"2000JJ00";"    2548"
"6554316";"4000   ";"10000";"G008766";"T001019";"2001JJ00";"    2710"
"6554317";"4000   ";"10000";"G008766";"T001019";"2002JJ00";"    2816"
"6554318";"4000   ";"10000";"G008766";"T001019";"2003JJ00";"    2776"
"6554319";"4000   ";"10000";"G008766";"T001019";"2004JJ00";"    2102"
"6554320";"4000   ";"10000";"G008766";"T001019";"2005JJ00";"    1550"
"6554321";"4000   ";"10000";"G008766";"T001019";"2006JJ00";"    1428"
"6554322";"4000   ";"10000";"G008766";"T001019";"2007JJ00";"    1222"
"6554323";"4000   ";"10000";"G008766";"T001019";"2008JJ00";"    1590"
"6554324";"4000   ";"10000";"G008766";"T001019";"2009JJ00";"    1723"
"6554325";"4000   ";"10000";"G008766";"T001019";"2010JJ00";"    1743"
"6554326";"4000   ";"10000";"G008766";"T001019";"2011JJ00";"    1625"
"6554327";"4000   ";"10000";"G008766";"T001019";"2012JJ00";"    1666"
"6554328";"4000   ";"10000";"G008766";"T001019";"2013JJ00";"    1674"
"6554329";"4000   ";"10000";"G008766";"T001019";"2014JJ00";"    1548"
"6554330";"4000   ";"10000";"G008766";"T001019";"2015JJ00";"    1730"
"6554331";"4000   ";"10000";"G008766";"T001019";"2016JJ00";"    2106"
"6554332";"4000   ";"10000";"G008766";"T001019";"2017JJ00";"    2681"
